user_id,username,university,enrollment_year,grade,register_date,credit_score,total_transactions,total_sales
U001488,user_10024,同济大学,2019,研二,2023-05-16,69,0,0
U001489,user_69372,中山大学,2020,研一,2022-11-08,99,0,0
U001490,user_85750,华中科技大学,2019,研二,2020-10-26,80,0,0
U001491,user_49286,四川大学,2023,大二,2024-02-03,87,0,0
U001492,user_55123,清华大学,2022,大三,2022-09-09,99,0,0
U001493,user_76902,武汉大学,2019,研二,2024-06-11,78,0,0
U001494,user_18180,南京大学,2022,大三,2022-10-25,60,0,0
U001495,user_83404,东南大学,2020,研一,2021-04-13,78,0,0
U001496,user_14087,上海交通大学,2021,大四,2023-11-17,100,0,0
U001497,user_51697,哈尔滨工业大学,2021,大四,2023-12-11,84,0,0
U001498,user_67041,中山大学,2019,研二,2023-05-19,71,0,0
U001499,user_72242,复旦大学,2019,研二,2022-10-12,84,0,0
U001500,user_57223,东南大学,2021,大四,2022-07-13,78,0,0
U001501,user_97826,复旦大学,2019,研二,2019-09-24,64,0,0
U001502,user_94985,北京大学,2019,研二,2023-09-17,91,0,0
U001503,user_96235,武汉大学,2019,研二,2020-02-21,68,0,0
U001504,user_94180,同济大学,2021,大四,2024-03-22,98,0,0
U001505,user_65797,四川大学,2019,研二,2022-03-19,92,0,0
U001506,user_65590,中山大学,2021,大四,2023-10-28,82,0,0
U001507,user_39588,复旦大学,2021,大四,2021-09-16,96,0,0
U001508,user_75294,东南大学,2023,大二,2023-12-31,92,0,0
U001509,user_45291,武汉大学,2022,大三,2024-04-13,83,0,0
U001510,user_14385,北京大学,2022,大三,2024-01-08,83,0,0
U001511,user_24832,四川大学,2021,大四,2022-02-11,69,0,0
U001512,user_78997,东南大学,2020,研一,2023-04-11,93,0,0
U001513,user_20254,中山大学,2022,大三,2022-11-30,75,0,0
U001514,user_71925,西安交通大学,2023,大二,2023-10-10,100,0,0
U001515,user_80673,同济大学,2022,大三,2023-07-17,99,0,0
U001516,user_16917,天津大学,2020,研一,2023-09-01,60,0,0
U001517,user_71455,华中科技大学,2022,大三,2023-12-25,96,0,0
U001518,user_53452,武汉大学,2020,研一,2022-04-27,78,0,0
U001519,user_31955,北京大学,2023,大二,2024-02-03,96,0,0
U001520,user_44136,北京大学,2023,大二,2024-04-30,97,0,0
U001521,user_32161,四川大学,2018,研三,2021-12-09,99,0,0
U001522,user_13578,浙江大学,2021,大四,2022-02-16,68,0,0
U001523,user_76269,清华大学,2020,研一,2022-01-30,68,0,0
U001524,user_90713,浙江大学,2020,研一,2022-02-09,60,0,0
U001525,user_24621,四川大学,2019,研二,2022-12-25,69,0,0
U001526,user_96396,华中科技大学,2020,研一,2021-08-26,76,0,0
U001527,user_40958,华中科技大学,2019,研二,2024-02-24,93,0,0
U001528,user_14337,南京大学,2018,研三,2020-04-17,98,0,0
U001529,user_30204,东南大学,2021,大四,2023-12-25,84,0,0
U001530,user_41188,西安交通大学,2021,大四,2022-08-09,73,0,0
U001531,user_85727,哈尔滨工业大学,2020,研一,2020-12-21,76,0,0
U001532,user_25203,北京大学,2019,研二,2022-04-08,85,0,0
U001533,user_72420,浙江大学,2021,大四,2022-12-23,84,0,0
U001534,user_99589,哈尔滨工业大学,2021,大四,2024-04-29,76,0,0
U001535,user_29025,中山大学,2021,大四,2021-09-25,78,0,0
U001536,user_68827,武汉大学,2023,大二,2024-02-09,93,0,0
U001537,user_99505,北京大学,2018,研三,2022-08-20,87,0,0
U001538,user_90017,天津大学,2023,大二,2024-01-18,81,0,0
U001539,user_45432,浙江大学,2018,研三,2021-07-12,97,0,0
U001540,user_61269,华中科技大学,2023,大二,2024-01-02,97,0,0
U001541,user_35549,中山大学,2020,研一,2024-06-19,71,0,0
U001542,user_51060,中山大学,2018,研三,2018-10-05,64,0,0
U001543,user_11567,武汉大学,2018,研三,2019-10-31,88,0,0
U001544,user_56073,上海交通大学,2023,大二,2024-01-24,76,0,0
U001545,user_35307,北京大学,2018,研三,2019-09-12,63,0,0
U001546,user_87874,西安交通大学,2019,研二,2023-01-10,100,0,0
U001547,user_25963,哈尔滨工业大学,2018,研三,2019-08-20,98,0,0
U001548,user_27027,武汉大学,2023,大二,2024-06-16,71,0,0
U001549,user_24528,哈尔滨工业大学,2019,研二,2021-01-31,78,0,0
U001550,user_71204,西安交通大学,2018,研三,2023-10-02,77,0,0
U001551,user_65965,哈尔滨工业大学,2023,大二,2024-02-13,76,0,0
U001552,user_31229,同济大学,2018,研三,2021-10-10,63,0,0
U001553,user_60174,武汉大学,2020,研一,2021-01-02,76,0,0
U001554,user_44690,复旦大学,2021,大四,2022-01-21,91,0,0
U001555,user_36302,四川大学,2021,大四,2022-09-01,91,0,0
U001556,user_24212,复旦大学,2022,大三,2023-11-16,73,0,0
U001557,user_90473,西安交通大学,2018,研三,2023-08-14,76,0,0
U001558,user_23538,北京大学,2018,研三,2019-06-16,96,0,0
U001559,user_42846,同济大学,2021,大四,2021-10-09,91,0,0
U001560,user_29510,西安交通大学,2023,大二,2023-09-01,62,0,0
U001561,user_97111,武汉大学,2020,研一,2021-07-08,81,0,0
U001562,user_61292,四川大学,2018,研三,2024-06-12,91,0,0
U001563,user_72670,武汉大学,2021,大四,2022-01-22,94,0,0
U001564,user_39602,北京大学,2021,大四,2024-05-15,67,0,0
U001565,user_84349,中山大学,2020,研一,2022-07-15,79,0,0
U001566,user_62509,北京大学,2023,大二,2023-10-17,83,0,0
U001567,user_80074,东南大学,2020,研一,2021-02-12,89,0,0
U001568,user_48005,西安交通大学,2019,研二,2020-08-27,95,0,0
U001569,user_15155,武汉大学,2023,大二,2023-12-07,79,0,0
U001570,user_61131,天津大学,2018,研三,2022-09-11,91,0,0
U001571,user_21123,天津大学,2023,大二,2024-04-12,72,0,0
U001572,user_28342,北京大学,2019,研二,2019-10-22,97,0,0
U001573,user_41258,华中科技大学,2021,大四,2022-01-08,94,0,0
U001574,user_94332,浙江大学,2021,大四,2024-03-09,61,0,0
U001575,user_14855,南京大学,2018,研三,2022-06-15,62,0,0
U001576,user_63150,清华大学,2019,研二,2024-03-10,93,0,0
U001577,user_70079,西安交通大学,2022,大三,2023-01-31,97,0,0
U001578,user_40537,天津大学,2018,研三,2019-01-30,69,0,0
U001579,user_74080,西安交通大学,2018,研三,2023-12-14,99,0,0
U001580,user_16003,上海交通大学,2023,大二,2023-11-06,60,0,0
U001581,user_32577,西安交通大学,2018,研三,2022-02-10,66,0,0
U001582,user_69793,四川大学,2019,研二,2024-05-07,97,0,0
U001583,user_18383,东南大学,2018,研三,2019-12-12,91,0,0
U001584,user_87984,同济大学,2022,大三,2023-04-14,64,0,0
U001585,user_36560,武汉大学,2020,研一,2024-06-21,85,0,0
U001586,user_52498,清华大学,2023,大二,2024-06-21,94,0,0
U001587,user_28000,南京大学,2019,研二,2023-12-14,62,0,0
U001588,user_87736,复旦大学,2020,研一,2021-01-08,67,0,0
U001589,user_45899,复旦大学,2021,大四,2022-08-11,83,0,0
U001590,user_82536,复旦大学,2021,大四,2023-01-12,97,0,0
U001591,user_15334,复旦大学,2018,研三,2022-11-19,70,0,0
U001592,user_12048,天津大学,2021,大四,2022-02-13,60,0,0
U001593,user_10946,复旦大学,2018,研三,2021-11-06,86,0,0
U001594,user_72391,哈尔滨工业大学,2019,研二,2020-10-27,69,0,0
U001595,user_93863,浙江大学,2022,大三,2023-12-06,86,0,0
U001596,user_41359,复旦大学,2022,大三,2022-10-09,98,0,0
U001597,user_33593,哈尔滨工业大学,2021,大四,2022-02-28,100,0,0
U001598,user_49478,南京大学,2021,大四,2021-09-10,95,0,0
U001599,user_40885,上海交通大学,2018,研三,2019-09-27,99,0,0
U001600,user_57435,东南大学,2022,大三,2024-02-02,74,0,0
U001601,user_70845,同济大学,2023,大二,2023-12-16,77,0,0
U001602,user_16955,上海交通大学,2018,研三,2020-05-04,90,0,0
U001603,user_75210,复旦大学,2019,研二,2023-06-04,62,0,0
U001604,user_17081,西安交通大学,2020,研一,2022-04-07,73,0,0
U001605,user_66973,浙江大学,2020,研一,2024-02-16,89,0,0
U001606,user_15677,清华大学,2023,大二,2023-09-27,94,0,0
U001607,user_33053,复旦大学,2018,研三,2024-02-08,92,0,0
U001608,user_25212,清华大学,2019,研二,2023-09-17,88,0,0
U001609,user_87687,四川大学,2020,研一,2023-01-07,72,0,0
U001610,user_98716,天津大学,2020,研一,2021-12-16,67,0,0
U001611,user_52746,上海交通大学,2018,研三,2021-04-29,86,0,0
U001612,user_36208,武汉大学,2019,研二,2020-01-29,90,0,0
U001613,user_86689,华中科技大学,2018,研三,2023-07-22,69,0,0
U001614,user_38333,天津大学,2022,大三,2023-12-10,71,0,0
U001615,user_60768,南京大学,2019,研二,2022-03-26,72,0,0
U001616,user_92840,南京大学,2020,研一,2021-10-20,81,0,0
U001617,user_26673,北京大学,2023,大二,2024-06-18,63,0,0
U001618,user_46779,复旦大学,2018,研三,2023-11-20,89,0,0
U001619,user_64817,复旦大学,2020,研一,2021-11-25,78,0,0
U001620,user_89119,复旦大学,2023,大二,2023-11-27,96,0,0
U001621,user_82450,东南大学,2019,研二,2020-02-25,86,0,0
U001622,user_78389,华中科技大学,2019,研二,2022-12-25,90,0,0
U001623,user_70655,浙江大学,2018,研三,2023-06-20,75,0,0
U001624,user_42483,南京大学,2021,大四,2022-11-30,97,0,0
U001625,user_29525,天津大学,2022,大三,2022-09-06,86,0,0
U001626,user_15796,北京大学,2021,大四,2024-06-29,62,0,0
U001627,user_65797,中山大学,2021,大四,2024-05-09,66,0,0
U001628,user_69302,华中科技大学,2019,研二,2020-02-18,95,0,0
U001629,user_11628,哈尔滨工业大学,2023,大二,2024-03-27,73,0,0
U001630,user_27394,南京大学,2020,研一,2022-01-03,65,0,0
U001631,user_12087,华中科技大学,2023,大二,2024-02-04,70,0,0
U001632,user_70199,东南大学,2022,大三,2024-04-20,61,0,0
U001633,user_69616,华中科技大学,2019,研二,2023-08-11,85,0,0
U001634,user_34241,同济大学,2020,研一,2024-03-07,89,0,0
U001635,user_93021,北京大学,2023,大二,2023-10-07,84,0,0
U001636,user_53634,中山大学,2018,研三,2021-12-28,87,0,0
U001637,user_45361,哈尔滨工业大学,2022,大三,2024-03-09,96,0,0
U001638,user_37151,同济大学,2023,大二,2023-10-12,99,0,0
U001639,user_54000,哈尔滨工业大学,2018,研三,2024-06-09,83,0,0
U001640,user_16758,清华大学,2021,大四,2023-09-19,89,0,0
U001641,user_91151,北京大学,2020,研一,2022-09-21,71,0,0
U001642,user_94957,中山大学,2023,大二,2023-10-05,95,0,0
U001643,user_36832,复旦大学,2020,研一,2022-01-02,94,0,0
U001644,user_24884,西安交通大学,2021,大四,2022-11-04,74,0,0
U001645,user_52003,南京大学,2020,研一,2023-06-29,87,0,0
U001646,user_46325,北京大学,2018,研三,2022-11-06,82,0,0
U001647,user_69298,华中科技大学,2022,大三,2024-02-22,67,0,0
U001648,user_71625,哈尔滨工业大学,2022,大三,2024-02-28,78,0,0
U001649,user_69241,四川大学,2020,研一,2024-06-10,64,0,0
U001650,user_34687,天津大学,2021,大四,2022-02-26,65,0,0
U001651,user_61207,天津大学,2019,研二,2021-04-13,64,0,0
U001652,user_24334,复旦大学,2020,研一,2021-04-18,69,0,0
U001653,user_75054,复旦大学,2019,研二,2022-08-02,100,0,0
U001654,user_12974,浙江大学,2021,大四,2022-05-29,90,0,0
U001655,user_55442,武汉大学,2021,大四,2021-10-14,78,0,0
U001656,user_34780,清华大学,2018,研三,2021-04-09,93,0,0
U001657,user_94498,南京大学,2021,大四,2023-08-04,80,0,0
U001658,user_73720,四川大学,2023,大二,2024-05-29,95,0,0
U001659,user_68360,华中科技大学,2020,研一,2023-11-06,68,0,0
U001660,user_50172,复旦大学,2020,研一,2021-12-09,90,0,0
U001661,user_58745,浙江大学,2018,研三,2020-04-30,82,0,0
U001662,user_47274,华中科技大学,2019,研二,2023-02-18,70,0,0
U001663,user_80165,浙江大学,2019,研二,2020-08-25,69,0,0
U001664,user_31135,上海交通大学,2018,研三,2019-02-16,80,0,0
U001665,user_85304,复旦大学,2021,大四,2023-02-16,83,0,0
U001666,user_34182,上海交通大学,2022,大三,2022-10-06,80,0,0
U001667,user_55068,复旦大学,2020,研一,2023-03-08,94,0,0
U001668,user_31311,中山大学,2020,研一,2021-05-07,61,0,0
U001669,user_63026,天津大学,2021,大四,2022-06-25,89,0,0
U001670,user_51971,复旦大学,2018,研三,2024-05-10,81,0,0
U001671,user_94835,哈尔滨工业大学,2020,研一,2023-04-29,78,0,0
U001672,user_85199,西安交通大学,2019,研二,2024-02-24,96,0,0
U001673,user_67947,南京大学,2023,大二,2023-10-28,90,0,0
U001674,user_15253,复旦大学,2023,大二,2024-06-09,67,0,0
U001675,user_50380,北京大学,2021,大四,2022-11-26,88,0,0
U001676,user_56844,清华大学,2020,研一,2020-12-22,98,0,0
U001677,user_94058,上海交通大学,2022,大三,2024-02-22,74,0,0
U001678,user_46428,上海交通大学,2018,研三,2019-08-09,94,0,0
U001679,user_68387,西安交通大学,2023,大二,2023-10-15,92,0,0
U001680,user_61697,上海交通大学,2021,大四,2023-06-13,98,0,0
U001681,user_89308,中山大学,2018,研三,2022-09-18,85,0,0
U001682,user_29391,哈尔滨工业大学,2021,大四,2023-09-28,84,0,0
U001683,user_58867,北京大学,2020,研一,2022-08-08,82,0,0
U001684,user_50381,华中科技大学,2022,大三,2022-11-29,73,0,0
U001685,user_68224,哈尔滨工业大学,2021,大四,2024-02-24,78,0,0
U001686,user_31468,同济大学,2023,大二,2024-04-05,86,0,0
U001687,user_28293,东南大学,2022,大三,2024-05-05,65,0,0
U001688,user_28827,上海交通大学,2020,研一,2023-05-01,93,0,0
U001689,user_53963,清华大学,2022,大三,2023-09-20,65,0,0
U001690,user_10867,武汉大学,2023,大二,2024-01-18,86,0,0
U001691,user_32923,中山大学,2021,大四,2022-06-08,72,0,0
U001692,user_34380,东南大学,2021,大四,2023-04-16,95,0,0
U001693,user_74302,北京大学,2020,研一,2023-12-13,79,0,0
U001694,user_74762,中山大学,2023,大二,2024-04-25,74,0,0
U001695,user_13517,同济大学,2018,研三,2020-05-23,76,0,0
U001696,user_49343,西安交通大学,2023,大二,2024-04-29,67,0,0
U001697,user_95696,西安交通大学,2020,研一,2023-01-03,71,0,0
U001698,user_74472,天津大学,2023,大二,2024-01-04,61,0,0
U001699,user_25644,同济大学,2020,研一,2023-06-07,64,0,0
U001700,user_88497,哈尔滨工业大学,2020,研一,2023-12-05,90,0,0
U001701,user_84130,武汉大学,2020,研一,2024-03-10,90,0,0
U001702,user_25674,南京大学,2022,大三,2024-04-12,61,0,0
U001703,user_44018,复旦大学,2022,大三,2022-10-30,69,0,0
U001704,user_51901,华中科技大学,2023,大二,2023-11-09,82,0,0
U001705,user_31405,北京大学,2020,研一,2022-09-10,86,0,0
U001706,user_93394,天津大学,2020,研一,2020-12-09,78,0,0
U001707,user_48228,中山大学,2023,大二,2023-10-10,92,0,0
U001708,user_35403,同济大学,2023,大二,2023-12-03,66,0,0
U001709,user_88480,同济大学,2019,研二,2022-09-18,80,0,0
U001710,user_51446,东南大学,2023,大二,2024-02-02,77,0,0
U001711,user_99842,哈尔滨工业大学,2023,大二,2024-03-04,66,0,0
U001712,user_80047,四川大学,2020,研一,2021-06-22,60,0,0
U001713,user_27950,中山大学,2020,研一,2022-10-04,91,0,0
U001714,user_64000,南京大学,2019,研二,2020-03-28,73,0,0
U001715,user_30257,中山大学,2019,研二,2024-04-30,72,0,0
U001716,user_83224,四川大学,2023,大二,2024-05-27,94,0,0
U001717,user_82235,哈尔滨工业大学,2018,研三,2023-05-07,89,0,0
U001718,user_20013,清华大学,2019,研二,2019-10-06,90,0,0
U001719,user_55640,浙江大学,2023,大二,2024-03-04,68,0,0
U001720,user_67925,天津大学,2022,大三,2024-02-18,81,0,0
U001721,user_32571,哈尔滨工业大学,2020,研一,2020-10-29,67,0,0
U001722,user_39144,复旦大学,2023,大二,2023-11-12,74,0,0
U001723,user_50295,复旦大学,2019,研二,2020-05-24,65,0,0
U001724,user_65680,哈尔滨工业大学,2018,研三,2019-07-16,61,0,0
U001725,user_73472,同济大学,2021,大四,2021-11-27,72,0,0
U001726,user_24131,北京大学,2023,大二,2024-05-20,97,0,0
U001727,user_17768,华中科技大学,2018,研三,2021-07-03,62,0,0
U001728,user_18683,浙江大学,2023,大二,2023-09-06,66,0,0
U001729,user_26225,天津大学,2022,大三,2023-03-30,97,0,0
U001730,user_36217,复旦大学,2023,大二,2024-02-27,61,0,0
U001731,user_21898,复旦大学,2023,大二,2024-01-21,97,0,0
U001732,user_55591,南京大学,2019,研二,2024-06-17,92,0,0
U001733,user_90341,上海交通大学,2022,大三,2024-04-06,64,0,0
U001734,user_22989,东南大学,2022,大三,2022-09-15,93,0,0
U001735,user_38442,哈尔滨工业大学,2019,研二,2021-03-31,70,0,0
U001736,user_80402,北京大学,2023,大二,2023-10-21,73,0,0
U001737,user_76085,东南大学,2023,大二,2024-05-01,83,0,0
U001738,user_87251,复旦大学,2021,大四,2022-04-08,71,0,0
U001739,user_56507,武汉大学,2021,大四,2022-11-13,92,0,0
U001740,user_39825,武汉大学,2018,研三,2022-03-11,67,0,0
U001741,user_71066,清华大学,2022,大三,2023-01-18,91,0,0
U001742,user_57349,哈尔滨工业大学,2020,研一,2023-10-17,62,0,0
U001743,user_20780,南京大学,2021,大四,2022-04-25,84,0,0
U001744,user_47173,华中科技大学,2022,大三,2023-07-17,88,0,0
U001745,user_39605,中山大学,2021,大四,2023-04-19,87,0,0
U001746,user_34744,东南大学,2018,研三,2024-01-01,83,0,0
U001747,user_33500,北京大学,2023,大二,2024-05-09,66,0,0
U001748,user_61952,华中科技大学,2022,大三,2022-11-27,67,0,0
U001749,user_28791,武汉大学,2021,大四,2022-03-28,70,0,0
U001750,user_18481,南京大学,2019,研二,2021-07-25,72,0,0
U001751,user_87982,东南大学,2021,大四,2022-05-10,74,0,0
U001752,user_65666,哈尔滨工业大学,2021,大四,2023-03-25,97,0,0
U001753,user_87810,浙江大学,2023,大二,2024-03-23,82,0,0
U001754,user_72367,西安交通大学,2022,大三,2023-10-20,91,0,0
U001755,user_77032,浙江大学,2019,研二,2023-12-21,89,0,0
U001756,user_24160,清华大学,2020,研一,2023-05-31,91,0,0
U001757,user_40254,西安交通大学,2019,研二,2019-10-31,66,0,0
U001758,user_16927,东南大学,2018,研三,2024-04-02,61,0,0
U001759,user_33474,武汉大学,2022,大三,2023-08-01,69,0,0
U001760,user_49682,四川大学,2022,大三,2022-12-08,64,0,0
U001761,user_96649,同济大学,2022,大三,2024-01-18,89,0,0
U001762,user_36467,浙江大学,2023,大二,2024-05-12,91,0,0
U001763,user_76164,浙江大学,2022,大三,2023-08-18,94,0,0
U001764,user_81646,北京大学,2018,研三,2023-06-29,67,0,0
U001765,user_60283,华中科技大学,2020,研一,2022-10-11,88,0,0
U001766,user_70248,北京大学,2018,研三,2020-08-25,95,0,0
U001767,user_96430,东南大学,2020,研一,2021-08-03,91,0,0
U001768,user_66450,复旦大学,2020,研一,2022-11-06,91,0,0
U001769,user_24336,四川大学,2023,大二,2024-05-09,95,0,0
U001770,user_99833,中山大学,2022,大三,2023-12-26,90,0,0
U001771,user_83695,东南大学,2019,研二,2022-07-04,63,0,0
U001772,user_61299,浙江大学,2021,大四,2023-10-14,99,0,0
U001773,user_98668,南京大学,2020,研一,2022-06-19,63,0,0
U001774,user_13689,四川大学,2018,研三,2020-02-08,83,0,0
U001775,user_55727,同济大学,2023,大二,2024-06-25,61,0,0
U001776,user_91940,南京大学,2021,大四,2022-03-19,87,0,0
U001777,user_55238,南京大学,2021,大四,2023-08-21,63,0,0
U001778,user_96670,上海交通大学,2019,研二,2020-12-24,79,0,0
U001779,user_87664,清华大学,2023,大二,2023-10-04,79,0,0
U001780,user_25003,南京大学,2019,研二,2019-10-11,94,0,0
U001781,user_52744,北京大学,2021,大四,2024-01-14,96,0,0
U001782,user_77470,天津大学,2021,大四,2023-03-01,61,0,0
U001783,user_71564,四川大学,2018,研三,2022-03-20,84,0,0
U001784,user_84757,武汉大学,2020,研一,2023-11-17,66,0,0
U001785,user_74010,清华大学,2023,大二,2023-12-15,81,0,0
U001786,user_75107,中山大学,2023,大二,2024-02-21,70,0,0
U001787,user_90586,浙江大学,2020,研一,2023-02-10,72,0,0
U001788,user_75136,西安交通大学,2018,研三,2021-01-24,78,0,0
U001789,user_44754,北京大学,2020,研一,2023-11-19,85,0,0
U001790,user_39607,四川大学,2023,大二,2023-10-18,97,0,0
U001791,user_22416,四川大学,2020,研一,2022-03-14,64,0,0
U001792,user_84242,同济大学,2022,大三,2023-12-31,87,0,0
U001793,user_37490,南京大学,2018,研三,2022-01-19,92,0,0
U001794,user_49309,武汉大学,2023,大二,2024-06-03,80,0,0
U001795,user_36224,武汉大学,2021,大四,2023-01-28,99,0,0
U001796,user_77550,华中科技大学,2023,大二,2024-06-07,71,0,0
U001797,user_12438,西安交通大学,2023,大二,2024-05-22,71,0,0
U001798,user_85608,华中科技大学,2019,研二,2023-05-16,89,0,0
U001799,user_45118,天津大学,2023,大二,2024-05-30,99,0,0
U001800,user_66849,天津大学,2022,大三,2024-06-03,63,0,0
U001801,user_78454,上海交通大学,2020,研一,2023-04-06,69,0,0
U001802,user_41506,复旦大学,2023,大二,2024-02-01,87,0,0
U001803,user_63773,南京大学,2018,研三,2020-12-12,86,0,0
U001804,user_44987,东南大学,2020,研一,2024-04-16,70,0,0
U001805,user_43612,西安交通大学,2022,大三,2023-04-30,85,0,0
U001806,user_41258,清华大学,2019,研二,2020-09-28,61,0,0
U001807,user_42189,同济大学,2020,研一,2023-04-09,91,0,0
U001808,user_83377,武汉大学,2021,大四,2021-11-15,72,0,0
U001809,user_30887,浙江大学,2019,研二,2019-10-30,76,0,0
U001810,user_46408,西安交通大学,2022,大三,2023-02-28,62,0,0
U001811,user_73680,同济大学,2018,研三,2019-04-15,65,0,0
U001812,user_51144,四川大学,2020,研一,2021-01-09,86,0,0
U001813,user_57636,西安交通大学,2023,大二,2023-10-17,85,0,0
U001814,user_28423,上海交通大学,2018,研三,2024-04-11,67,0,0
U001815,user_78414,西安交通大学,2022,大三,2024-02-20,76,0,0
U001816,user_75070,天津大学,2018,研三,2021-05-03,98,0,0
U001817,user_26027,同济大学,2020,研一,2022-07-07,97,0,0
U001818,user_61111,同济大学,2023,大二,2023-12-30,87,0,0
U001819,user_38574,复旦大学,2018,研三,2020-08-18,73,0,0
U001820,user_45985,华中科技大学,2021,大四,2023-02-03,97,0,0
U001821,user_17330,华中科技大学,2022,大三,2023-09-19,67,0,0
U001822,user_51482,中山大学,2021,大四,2024-04-30,75,0,0
U001823,user_46403,天津大学,2019,研二,2021-09-13,90,0,0
U001824,user_58200,东南大学,2020,研一,2020-10-14,98,0,0
U001825,user_14562,东南大学,2023,大二,2023-09-28,75,0,0
U001826,user_43158,中山大学,2021,大四,2023-05-27,100,0,0
U001827,user_57560,天津大学,2023,大二,2023-11-02,94,0,0
U001828,user_40983,东南大学,2021,大四,2023-11-05,60,0,0
U001829,user_61508,天津大学,2020,研一,2022-05-10,65,0,0
U001830,user_40862,浙江大学,2019,研二,2024-06-26,70,0,0
U001831,user_67520,西安交通大学,2020,研一,2024-04-12,86,0,0
U001832,user_14440,浙江大学,2018,研三,2024-03-06,90,0,0
U001833,user_64127,天津大学,2020,研一,2023-01-14,66,0,0
U001834,user_31016,哈尔滨工业大学,2020,研一,2023-07-04,64,0,0
U001835,user_56118,武汉大学,2022,大三,2024-03-14,80,0,0
U001836,user_69409,哈尔滨工业大学,2018,研三,2019-04-02,71,0,0
U001837,user_92595,华中科技大学,2023,大二,2023-11-09,60,0,0
U001838,user_62515,上海交通大学,2023,大二,2024-02-04,80,0,0
U001839,user_85472,清华大学,2018,研三,2020-06-08,75,0,0
U001840,user_77681,哈尔滨工业大学,2023,大二,2023-11-06,98,0,0
U001841,user_99883,武汉大学,2020,研一,2023-03-14,90,0,0
U001842,user_27499,浙江大学,2019,研二,2023-07-09,97,0,0
U001843,user_52936,同济大学,2020,研一,2021-10-12,65,0,0
U001844,user_64328,南京大学,2019,研二,2021-11-14,84,0,0
U001845,user_84762,上海交通大学,2018,研三,2018-12-04,95,0,0
U001846,user_94817,四川大学,2023,大二,2023-12-27,65,0,0
U001847,user_70610,上海交通大学,2020,研一,2021-08-12,63,0,0
U001848,user_62564,四川大学,2021,大四,2023-02-15,69,0,0
U001849,user_21673,南京大学,2019,研二,2022-11-05,67,0,0
U001850,user_11850,哈尔滨工业大学,2022,大三,2023-11-20,89,0,0
U001851,user_98291,华中科技大学,2018,研三,2021-03-08,73,0,0
U001852,user_34975,东南大学,2020,研一,2022-04-13,91,0,0
U001853,user_60079,复旦大学,2021,大四,2022-10-29,98,0,0
U001854,user_38254,东南大学,2020,研一,2024-06-18,72,0,0
U001855,user_64831,复旦大学,2021,大四,2022-06-26,61,0,0
U001856,user_48036,浙江大学,2019,研二,2023-02-17,88,0,0
U001857,user_42547,南京大学,2022,大三,2024-06-24,89,0,0
U001858,user_21237,北京大学,2021,大四,2022-05-31,80,0,0
U001859,user_62108,西安交通大学,2019,研二,2023-08-31,84,0,0
U001860,user_65481,哈尔滨工业大学,2022,大三,2023-05-21,64,0,0
U001861,user_22488,中山大学,2018,研三,2019-04-02,81,0,0
U001862,user_40781,华中科技大学,2020,研一,2024-01-25,98,0,0
U001863,user_15965,北京大学,2020,研一,2023-07-01,99,0,0
U001864,user_59930,浙江大学,2021,大四,2023-09-30,68,0,0
U001865,user_83342,北京大学,2022,大三,2023-03-03,76,0,0
U001866,user_32264,中山大学,2021,大四,2023-07-27,89,0,0
U001867,user_27290,清华大学,2020,研一,2023-08-23,87,0,0
U001868,user_28585,浙江大学,2018,研三,2022-03-07,62,0,0
U001869,user_26760,华中科技大学,2020,研一,2022-09-09,87,0,0
U001870,user_47083,天津大学,2020,研一,2024-02-08,76,0,0
U001871,user_77760,南京大学,2021,大四,2022-08-04,80,0,0
U001872,user_74392,同济大学,2019,研二,2022-10-13,100,0,0
U001873,user_67670,北京大学,2019,研二,2020-07-01,63,0,0
U001874,user_40128,复旦大学,2018,研三,2023-12-10,76,0,0
U001875,user_31437,哈尔滨工业大学,2021,大四,2024-02-11,67,0,0
U001876,user_74868,北京大学,2021,大四,2023-09-01,95,0,0
U001877,user_73596,华中科技大学,2021,大四,2022-04-19,69,0,0
U001878,user_26207,南京大学,2018,研三,2020-12-13,78,0,0
U001879,user_33678,东南大学,2019,研二,2023-11-14,92,0,0
U001880,user_45755,四川大学,2023,大二,2024-06-26,73,0,0
U001881,user_86486,北京大学,2022,大三,2024-04-07,71,0,0
U001882,user_64580,天津大学,2018,研三,2021-06-05,91,0,0
U001883,user_98723,清华大学,2020,研一,2020-10-24,78,0,0
U001884,user_99300,西安交通大学,2018,研三,2023-02-01,83,0,0
U001885,user_87376,天津大学,2018,研三,2022-04-18,69,0,0
U001886,user_13784,清华大学,2021,大四,2024-05-10,89,0,0
U001887,user_92359,浙江大学,2022,大三,2022-09-06,81,0,0
U001888,user_15747,西安交通大学,2022,大三,2023-12-08,80,0,0
U001889,user_84600,复旦大学,2019,研二,2019-12-09,78,0,0
U001890,user_52358,同济大学,2018,研三,2019-06-17,95,0,0
U001891,user_88943,武汉大学,2018,研三,2023-02-20,76,0,0
U001892,user_33332,上海交通大学,2021,大四,2022-03-02,61,0,0
U001893,user_37292,复旦大学,2021,大四,2023-12-04,78,0,0
U001894,user_94825,同济大学,2023,大二,2023-11-18,67,0,0
U001895,user_49131,华中科技大学,2021,大四,2023-05-29,98,0,0
U001896,user_27208,南京大学,2023,大二,2023-10-20,83,0,0
U001897,user_77194,上海交通大学,2021,大四,2024-03-01,84,0,0
